name,id,nametype,recclass,mass,fall,year,reclat,reclong,GeoLocation
Pecora Escarpment 91044,18335,Valid,L5,375.0,Found,1991.0,-85.68773,-68.90424,"(-85.687730, -68.904240)"
Bells,5005,Valid,C2-ung,375.0,Fell,1961.0,33.6,-96.46667,"(33.600000, -96.466670)"
Näs,16919,Valid,LL6,375.0,Found,1907.0,59.18333,12.21667,"(59.183330, 12.216670)"
Ghéizel,10908,Valid,H4,375.0,Found,1988.0,29.65972,20.08611,"(29.659720, 20.086110)"
Dhofar 505,7266,Valid,L5,375.0,Found,2000.0,18.29833,54.19333,"(18.298330, 54.193330)"
Jiddat al Harasis 383,51650,Valid,H~5,374.8,Found,2003.0,19.28232,55.78092,"(19.282320, 55.780920)"
Elephant Moraine 83217,7859,Valid,L6,374.7,Found,1983.0,-76.32028,157.26194,"(-76.320280, 157.261940)"
Lahmada 003,12416,Valid,L6,374.5,Found,1999.0,27.16667,-9.5,"(27.166670, -9.500000)"
Shalim 006,23519,Valid,H6,374.42,Found,1998.0,18.44728,55.92163,"(18.447280, 55.921630)"
Asuka 881131,3840,Valid,H5,374.2,Found,1988.0,-72.0,26.0,"(-72.000000, 26.000000)"
Daraj 143,6598,Valid,H4,374.0,Found,1986.0,29.58333,11.78333,"(29.583330, 11.783330)"
Dar al Gani 255,5803,Valid,L5,374.0,Found,1997.0,27.11217,16.29633,"(27.112170, 16.296330)"
Dhofar 528,7289,Valid,L5,374.0,Found,2001.0,18.36667,54.15167,"(18.366670, 54.151670)"
Queen Alexandra Range 94228,19866,Valid,L6,374.0,Found,1994.0,-84.0,168.0,"(-84.000000, 168.000000)"
Bou Hadid,5118,Valid,L,374.0,Found,1969.0,28.3125,0.23333,"(28.312500, 0.233330)"
Sayh al Uhaymir 508,51880,Valid,H6,373.9,Found,2009.0,21.20007,56.7355,"(21.200070, 56.735500)"
Asuka 881798,4507,Valid,H4,373.68,Found,1988.0,-72.0,26.0,"(-72.000000, 26.000000)"
Asuka 881142,3851,Valid,L5,373.53,Found,1988.0,-72.0,26.0,"(-72.000000, 26.000000)"
St. Ann,23079,Valid,H6,373.5,Found,1938.0,40.45,-100.75,"(40.450000, -100.750000)"
Jiddat al Harasis 377,51644,Valid,H5,373.5,Found,2003.0,19.31043,55.71093,"(19.310430, 55.710930)"
Ramlat as Sahmah 304,51905,Valid,H6,373.4,Found,2009.0,20.43802,56.10278,"(20.438020, 56.102780)"
Sayh al Uhaymir 287,34010,Valid,H5,373.0,Found,2004.0,20.52693,57.13433,"(20.526930, 57.134330)"
Dar al Gani 562,6110,Valid,L5,373.0,Found,1997.0,27.09367,16.4205,"(27.093670, 16.420500)"
Graves Nunataks 95213,10973,Valid,H5,372.8,Found,1995.0,-86.71667,-141.5,"(-86.716670, -141.500000)"
Queen Alexandra Range 99454,21900,Valid,L5,372.4,Found,1999.0,-84.0,168.0,"(-84.000000, 168.000000)"
Wikieup,24260,Valid,H5,372.0,Found,1965.0,34.7,-113.6,"(34.700000, -113.600000)"
Lalitpur,12451,Valid,L6,372.0,Fell,1887.0,24.45,78.56667,"(24.450000, 78.566670)"
Yamato 792522,27871,Valid,H4,371.63,Found,1979.0,-71.5,35.66667,"(-71.500000, 35.666670)"
Thiel Mountains 99014,23966,Valid,L5,371.3,Found,2000.0,-85.16782,-94.72788,"(-85.167820, -94.727880)"
Grove Mountains 021604,46772,Valid,H5,371.1,Found,2003.0,-72.94167,75.2775,"(-72.941670, 75.277500)"
Dhofar 571,7332,Valid,H5,371.0,Found,2001.0,18.71905,54.36962,"(18.719050, 54.369620)"
Jiddat al Harasis 734,56449,Valid,L4,371.0,Found,,19.18222,56.43056,"(19.182220, 56.430560)"
Reckling Peak A79004,22464,Valid,H5,370.9,Found,1979.0,-76.26667,159.25,"(-76.266670, 159.250000)"
Allan Hills 85027,893,Valid,L6,370.4,Found,1985.0,-76.91433,156.63032,"(-76.914330, 156.630320)"
Dhofar 711,7467,Valid,L5,370.0,Found,2001.0,18.49833,54.04333,"(18.498330, 54.043330)"
Northwest Africa 057,17067,Valid,H5,370.0,Found,,27.16667,-9.5,"(27.166670, -9.500000)"
Tarbagatai,23878,Valid,L5,370.0,Found,1912.0,51.36667,107.38333,"(51.366670, 107.383330)"
Dar al Gani 307,5855,Valid,L6,370.0,Found,1997.0,27.52367,16.15117,"(27.523670, 16.151170)"
Thiel Mountains 07006,51014,Valid,L5,370.0,Found,2007.0,-85.167167,-94.67517,"(-85.167167, -94.675170)"
Majuba,30752,Valid,L5,370.0,Found,1999.0,40.6265,-118.41033,"(40.626500, -118.410330)"
Dhofar 376,7158,Valid,L6,370.0,Found,2000.0,19.09187,54.79595,"(19.091870, 54.795950)"
Dar al Gani 1002,5619,Valid,H5,370.0,Found,1999.0,27.35133,16.25367,"(27.351330, 16.253670)"
Meteorite Hills 00463,15698,Valid,L6,369.9,Found,2000.0,-79.68333,155.75,"(-79.683330, 155.750000)"
LaPaz Icefield 02326,12593,Valid,LL5,369.3,Found,2002.0,-86.36667,-70.0,"(-86.366670, -70.000000)"
Grove Mountains 090994,57406,Valid,Mesosiderite,369.1,Found,2010.0,-72.98489,75.24867,"(-72.984890, 75.248670)"
Sayh al Uhaymir 408,35697,Valid,L5,369.1,Found,2005.0,20.91022,56.90228,"(20.910220, 56.902280)"
Morro do Rocio,16751,Valid,H5,369.0,Found,1928.0,-27.0,-51.0,"(-27.000000, -51.000000)"
Acfer 305,313,Valid,L6,369.0,Found,1992.0,27.68722,4.18361,"(27.687220, 4.183610)"
Tanezrouft 084,31345,Valid,L6,369.0,Found,2003.0,24.7561,-0.43458,"(24.756100, -0.434580)"
Dar al Gani 957,6497,Valid,L4,369.0,Found,1998.0,26.8955,16.58317,"(26.895500, 16.583170)"
Jiddat al Harasis 210,35529,Valid,Mesosiderite,368.82,Found,2002.0,19.9814,56.41825,"(19.981400, 56.418250)"
Allan Hills 84076,678,Valid,H5,368.7,Found,1984.0,-76.99148,156.96855,"(-76.991480, 156.968550)"
Allan Hills 84057,659,Valid,L6,368.2,Found,1984.0,-76.83592,158.25518,"(-76.835920, 158.255180)"
Allan Hills A77177,1489,Valid,H5,368.2,Found,1977.0,-76.71667,159.66667,"(-76.716670, 159.666670)"
Dhofar 529,7290,Valid,H5,368.0,Found,2001.0,18.37333,54.13,"(18.373330, 54.130000)"
Yamato 790728,26077,Valid,LL,368.0,Found,1979.0,-71.5,35.66667,"(-71.500000, 35.666670)"
Paposo 003,55618,Valid,H6,368.0,Found,2011.0,-25.0,-70.46667,"(-25.000000, -70.466670)"
Pecora Escarpment 91043,18334,Valid,H5,367.8,Found,1991.0,-85.56014,-68.35152,"(-85.560140, -68.351520)"
Meteorite Hills 00475,15710,Valid,LL6,367.8,Found,2000.0,-79.68333,155.75,"(-79.683330, 155.750000)"
Narellan,16912,Valid,L6,367.5,Fell,1928.0,-34.05,150.68889,"(-34.050000, 150.688890)"
Queen Alexandra Range 97033,20440,Valid,L6,367.2,Found,1997.0,-84.0,168.0,"(-84.000000, 168.000000)"
Allan Hills 83002,522,Valid,L5,367.1,Found,1983.0,-76.71158,158.77453,"(-76.711580, 158.774530)"
Meteorite Hills 00471,15706,Valid,L5,367.1,Found,2000.0,-79.68333,155.75,"(-79.683330, 155.750000)"
Dar al Gani 939,6480,Valid,L6,367.0,Found,2000.0,27.38333,16.05,"(27.383330, 16.050000)"
Hammadah al Hamra 179,11662,Valid,L6,367.0,Found,1996.0,28.59983,13.30883,"(28.599830, 13.308830)"
Aguemour 010,409,Valid,H5,367.0,Found,1993.0,27.36056,4.94472,"(27.360560, 4.944720)"
Jiddat al Harasis 778,56508,Valid,L4,367.0,Found,,19.83028,56.4375,"(19.830280, 56.437500)"
Dar al Gani 286,5834,Valid,H5,367.0,Found,1997.0,27.26183,16.26133,"(27.261830, 16.261330)"
Dar al Gani 927,6468,Valid,H6,367.0,Found,2000.0,26.98333,16.58333,"(26.983330, 16.583330)"
Hughes 006,11930,Valid,H5,367.0,Found,1991.0,-30.57,129.31467,"(-30.570000, 129.314670)"
Chiang Khan,5345,Valid,H6,367.0,Fell,1981.0,17.9,101.63333,"(17.900000, 101.633330)"
Hawk Springs,11862,Valid,H5,367.0,Found,1935.0,41.78333,-104.28333,"(41.783330, -104.283330)"
Queen Alexandra Range 90207,19012,Valid,L5,366.9,Found,1990.0,-84.59951,162.2393,"(-84.599510, 162.239300)"
Jiddat al Harasis 353,51621,Valid,H~5,366.2,Found,2003.0,19.36365,55.6346,"(19.363650, 55.634600)"
Asuka 881888,4597,Valid,H4,365.95,Found,1988.0,-72.0,26.0,"(-72.000000, 26.000000)"
Grove Mountains 090005,57358,Valid,L5,365.85,Found,2010.0,-72.77922,75.31547,"(-72.779220, 75.315470)"
Pecora Escarpment 91051,18342,Valid,H5,365.7,Found,1991.0,-85.61264,-68.21796,"(-85.612640, -68.217960)"
Pecora Escarpment 91029,18320,Valid,L6,365.7,Found,1991.0,-85.67981,-68.69615,"(-85.679810, -68.696150)"
Jiddat al Harasis 647,55478,Valid,L6,365.6,Found,2010.0,19.81995,56.66037,"(19.819950, 56.660370)"
Grove Mountains 022112,46831,Valid,L6,365.6,Found,2003.0,-72.77917,75.31056,"(-72.779170, 75.310560)"
Sayh al Uhaymir 469,51667,Valid,L~6,365.6,Found,2003.0,20.9964,57.28787,"(20.996400, 57.287870)"
Johannessen Nunataks 03008,12184,Valid,H6,365.3,Found,2003.0,-72.89964,161.12836,"(-72.899640, 161.128360)"
Tanezrouft 014,23815,Valid,H4,365.0,Found,1991.0,25.46306,0.70444,"(25.463060, 0.704440)"
Dar al Gani 303,5851,Valid,CO3,365.0,Found,1997.0,27.135,16.2335,"(27.135000, 16.233500)"
Dhofar 006,6705,Valid,L5,364.5,Found,1999.0,18.13167,54.10833,"(18.131670, 54.108330)"
Jiddat al Harasis 716,56268,Valid,L5,364.2,Found,2011.0,19.66132,56.6766,"(19.661320, 56.676600)"
Yamato 793396,28745,Valid,L3.7,364.11,Found,1979.0,-71.5,35.66667,"(-71.500000, 35.666670)"
Yamato 791192,26541,Valid,Howardite,364.1,Found,1979.0,-71.5,35.66667,"(-71.500000, 35.666670)"
Jiddat al Harasis 437,48588,Valid,H5,364.022,Found,2007.0,19.58107,56.47213,"(19.581070, 56.472130)"
Acfer 394,53886,Valid,CR2,364.0,Found,2001.0,27.51867,3.88033,"(27.518670, 3.880330)"
Acfer 312,320,Valid,L5,364.0,Found,1992.0,27.57861,3.96889,"(27.578610, 3.968890)"
Dar al Gani 458,6006,Valid,L6,364.0,Found,1998.0,27.81,15.933,"(27.810000, 15.933000)"
Northwest Africa 727,17809,Valid,L4,364.0,Found,1998.0,30.33333,-5.75,"(30.333330, -5.750000)"
Aguemour 013,412,Valid,L5,364.0,Found,1993.0,27.56972,4.52556,"(27.569720, 4.525560)"
Meteorite Hills 96506,16565,Valid,H6,363.5,Found,1996.0,-79.68333,159.75,"(-79.683330, 159.750000)"
Allan Hills 82105,481,Valid,L6,363.3,Found,1982.0,-77.04867,157.18333,"(-77.048670, 157.183330)"
Numakai,17960,Valid,H4,363.0,Fell,1925.0,43.33333,141.86667,"(43.333330, 141.866670)"
Grove Mountains 022120,46839,Valid,L6,363.0,Found,2003.0,-72.77889,75.31361,"(-72.778890, 75.313610)"
Allan Hills A78038,1654,Valid,L3.4,363.0,Found,1978.0,-76.71667,159.66667,"(-76.716670, 159.666670)"
Dar al Gani 665,6212,Valid,Ureilite-pmict,363.0,Found,1999.0,27.05,16.35,"(27.050000, 16.350000)"
Elephant Moraine 90246,8655,Valid,H6,362.9,Found,1990.0,-76.2679,156.54516,"(-76.267900, 156.545160)"
Al Huqf 059,45829,Valid,L~3,362.7,Found,2001.0,19.31468,57.27343,"(19.314680, 57.273430)"
Elephant Moraine 87556,8106,Valid,L6,362.6,Found,1987.0,-76.26621,156.48428,"(-76.266210, 156.484280)"
Meteorite Hills 01024,16257,Valid,L5,362.2,Found,2001.0,-79.68333,159.75,"(-79.683330, 159.750000)"
Asuka 881185,3894,Valid,L3,362.2,Found,1988.0,-72.0,26.0,"(-72.000000, 26.000000)"
Dhofar 1506,53795,Valid,L~6,362.2,Found,2009.0,18.1603,54.17717,"(18.160300, 54.177170)"
Dhofar 713,7469,Valid,H6,362.0,Found,2001.0,18.715,54.35833,"(18.715000, 54.358330)"
Dhofar 423,7201,Valid,H4/5,362.0,Found,2001.0,18.6169,54.73017,"(18.616900, 54.730170)"
Dar al Gani 022,5538,Valid,LL3-6,362.0,Found,1995.0,27.0775,16.16917,"(27.077500, 16.169170)"
Minqar Abd el Nabi,44722,Valid,H6,362.0,Found,1992.0,29.90889,29.90833,"(29.908890, 29.908330)"
Dhofar 552,7313,Valid,H5,362.0,Found,2001.0,18.7166,54.36753,"(18.716600, 54.367530)"
Acfer 133,142,Valid,L3-5,362.0,Found,1990.0,27.5,3.83333,"(27.500000, 3.833330)"
Dhofar 756,7502,Valid,H5,362.0,Found,2000.0,18.42112,54.58853,"(18.421120, 54.588530)"
Meteorite Hills 00468,15703,Valid,L5,361.7,Found,2000.0,-79.68333,155.75,"(-79.683330, 155.750000)"
Roosevelt County 054,22709,Valid,H5,361.5,Found,1971.0,34.3,-103.43333,"(34.300000, -103.433330)"
Queen Alexandra Range 99026,21478,Valid,H5,361.4,Found,1999.0,-84.0,168.0,"(-84.000000, 168.000000)"
Dhofar 627,7384,Valid,H5,361.0,Found,2001.0,19.11212,54.82022,"(19.112120, 54.820220)"
Acfer 194,202,Valid,H5,361.0,Found,1991.0,27.49944,3.68889,"(27.499440, 3.688890)"
Dar al Gani 863,6410,Valid,Eucrite-pmict,361.0,Found,1999.0,26.9195,16.674,"(26.919500, 16.674000)"
Dar al Gani 556,6104,Valid,H6,361.0,Found,1997.0,27.27183,16.07683,"(27.271830, 16.076830)"
Dhofar 716,7472,Valid,LL5,361.0,Found,2001.0,19.16667,54.58333,"(19.166670, 54.583330)"
Dhofar 1040,6844,Valid,H5,361.0,Found,2000.0,18.7864,54.62955,"(18.786400, 54.629550)"
Asuka 881797,4506,Valid,H4,360.97,Found,1988.0,-72.0,26.0,"(-72.000000, 26.000000)"
Grosvenor Mountains 95524,11252,Valid,H5,360.9,Found,1995.0,-85.66667,175.0,"(-85.666670, 175.000000)"
Jiddat al Harasis 616,51972,Valid,H4,360.5,Found,2009.0,19.17135,55.4217,"(19.171350, 55.421700)"
Lewis Cliff 86020,12960,Valid,H5,360.5,Found,1986.0,-84.28687,161.56467,"(-84.286870, 161.564670)"
Lahmada 002,12415,Valid,L6,360.1,Found,1999.0,27.16667,-9.5,"(27.166670, -9.500000)"
Dhofar 1589,52595,Valid,H5,360.0,Found,2004.0,18.67267,54.42917,"(18.672670, 54.429170)"
Ramlat as Sahmah 331,52620,Valid,L5,360.0,Found,2004.0,20.0915,56.3575,"(20.091500, 56.357500)"
Dar al Gani 355,5903,Valid,L6,360.0,Found,1997.0,27.67917,15.86533,"(27.679170, 15.865330)"
Pampa de Mejillones 012,54646,Valid,H4,360.0,Found,2006.0,-23.16222,-70.43633,"(-23.162220, -70.436330)"
Northwest Africa 257,17669,Valid,H6,360.0,Found,1999.0,29.91667,-5.58333,"(29.916670, -5.583330)"
Hughes 026,11950,Valid,Brachinite,360.0,Found,1995.0,-30.0,129.16667,"(-30.000000, 129.166670)"
Pampa de Mejillones 010,54644,Valid,L5,360.0,Found,2004.0,-23.20222,-70.43528,"(-23.202220, -70.435280)"
Adrar Bous,384,Valid,EL5,360.0,Found,2001.0,20.5,9.0,"(20.500000, 9.000000)"
Acfer 337,344,Valid,L3.8,360.0,Found,2002.0,27.68333,4.26667,"(27.683330, 4.266670)"
St. Caprais-de-Quinsac,23081,Valid,L6,360.0,Fell,1883.0,44.75,0.05,"(44.750000, 0.050000)"
El Djouf 004,7800,Valid,H6,360.0,Found,1989.0,23.55,-1.81667,"(23.550000, -1.816670)"
Burstall,45985,Valid,"Iron, IAB complex",360.0,Found,1992.0,50.65,-109.9,"(50.650000, -109.900000)"
Queen Alexandra Range 90216,19021,Valid,L5,359.3,Found,1990.0,-84.60051,162.22791,"(-84.600510, 162.227910)"
Grove Mountains 052905,50474,Valid,L6,359.0,Found,2006.0,-72.77917,75.31667,"(-72.779170, 75.316670)"
Northwest Africa 456,17724,Valid,H5/6,359.0,Found,2001.0,26.784,-12.8335,"(26.784000, -12.833500)"
Forrest 010,10133,Valid,L4,359.0,Found,1982.0,-30.11667,127.86667,"(-30.116670, 127.866670)"
Queen Alexandra Range 90215,19020,Valid,L5,358.9,Found,1990.0,-84.6067,162.16708,"(-84.606700, 162.167080)"
Grosvenor Mountains 95528,11256,Valid,L6,358.6,Found,1995.0,-85.66667,175.0,"(-85.666670, 175.000000)"
Yamato 791968,27317,Valid,H4,358.51,Found,1979.0,-71.5,35.66667,"(-71.500000, 35.666670)"
Meteorite Hills 01054,16287,Valid,L5,358.5,Found,2001.0,-79.68333,159.75,"(-79.683330, 159.750000)"
Allan Hills 88002,1046,Valid,L4,358.4,Found,1988.0,-76.72211,158.69336,"(-76.722110, 158.693360)"
Sayh al Uhaymir 004,23196,Valid,L6,358.0,Found,1999.0,20.796,57.208,"(20.796000, 57.208000)"
Sayh al Uhaymir 003,23195,Valid,H4,358.0,Found,1999.0,20.979,57.162,"(20.979000, 57.162000)"
Hammadah al Hamra 140,11623,Valid,L5,358.0,Found,1995.0,28.51967,13.371,"(28.519670, 13.371000)"
Hammadah al Hamra 323,11806,Valid,H4,358.0,Found,2001.0,29.1825,12.26183,"(29.182500, 12.261830)"
Queen Alexandra Range 94237,19875,Valid,H5,358.0,Found,1994.0,-84.0,168.0,"(-84.000000, 168.000000)"
Tromøy,24053,Valid,H,357.4,Fell,1950.0,58.47333,8.86667,"(58.473330, 8.866670)"
Little Minnie Creek,14663,Valid,L4,357.0,Found,1997.0,-24.13833,115.87167,"(-24.138330, 115.871670)"
San Juan 033,52374,Valid,H6,357.0,Found,2009.0,-25.440833,-69.868833,"(-25.440833, -69.868833)"
Bununu,5165,Valid,Howardite,357.0,Fell,1942.0,10.01667,9.58333,"(10.016670, 9.583330)"
Dar al Gani 341,5889,Valid,L6,357.0,Found,1997.0,27.08283,16.129,"(27.082830, 16.129000)"
Queen Alexandra Range 93034,19123,Valid,H5,356.8,Found,1993.0,-84.62247,162.21405,"(-84.622470, 162.214050)"
Queen Alexandra Range 99091,21543,Valid,LL5,356.8,Found,1999.0,-84.0,168.0,"(-84.000000, 168.000000)"
Sayh al Uhaymir 506,51873,Valid,H4-5,356.7,Found,2009.0,21.25452,56.503,"(21.254520, 56.503000)"
Al Huwaysah 008,55409,Valid,H4,356.2,Found,2010.0,22.73797,55.32125,"(22.737970, 55.321250)"
Meteorite Hills 01039,16272,Valid,L5,356.2,Found,2001.0,-79.68333,159.75,"(-79.683330, 159.750000)"
Dhofar 113,6898,Valid,L6,356.0,Found,2000.0,18.1915,54.1125,"(18.191500, 54.112500)"
Dhofar 150,6935,Valid,H4,356.0,Found,2000.0,19.24633,54.70667,"(19.246330, 54.706670)"
Dhofar 1136,33839,Valid,H5,356.0,Found,2005.0,19.274778,54.672972,"(19.274778, 54.672972)"
Yamato 792669,28018,Valid,L6,355.84,Found,1979.0,-71.5,35.66667,"(-71.500000, 35.666670)"
Allan Hills 84066,668,Valid,L6,355.8,Found,1984.0,-76.72597,158.64803,"(-76.725970, 158.648030)"
Sayh al Uhaymir 474,48639,Valid,L5,355.507,Found,2002.0,20.09742,56.62852,"(20.097420, 56.628520)"
Queen Alexandra Range 99020,21472,Valid,H5,355.4,Found,1999.0,-84.0,168.0,"(-84.000000, 168.000000)"
Grosvenor Mountains 85211,11220,Valid,H5,355.3,Found,1985.0,-85.66667,175.0,"(-85.666670, 175.000000)"
Jiddat al Harasis 202,35522,Valid,Mesosiderite,355.11,Found,2002.0,19.9842,56.42707,"(19.984200, 56.427070)"
Yamato 791210,26559,Valid,H4/5,355.09,Found,1979.0,-71.5,35.66667,"(-71.500000, 35.666670)"
Shişr 035,23570,Valid,L6,355.06,Found,2003.0,18.42957,54.04127,"(18.429570, 54.041270)"
Bluewing 006,5084,Valid,L6,355.0,Found,1999.0,40.28338,-118.94808,"(40.283380, -118.948080)"
Elephant Moraine 87572,8122,Valid,L6,355.0,Found,1987.0,-76.18333,157.16667,"(-76.183330, 157.166670)"
Daraj 020,6559,Valid,H5,355.0,Found,1986.0,29.61056,12.10778,"(29.610560, 12.107780)"
Renqiu,22589,Valid,L6,355.0,Fell,1916.0,38.66667,116.13333,"(38.666670, 116.133330)"
Yamato 791026,26375,Valid,H4,354.72,Found,1979.0,-71.5,35.66667,"(-71.500000, 35.666670)"
Grove Mountains 090142,57364,Valid,L5,354.65,Found,2010.0,-72.77747,75.31275,"(-72.777470, 75.312750)"
Yamato 793220,28569,Valid,L6,354.27,Found,1979.0,-71.5,35.66667,"(-71.500000, 35.666670)"
Yamato 790250,25599,Valid,LL4,354.2,Found,1979.0,-71.5,35.66667,"(-71.500000, 35.666670)"
Jiddat al Harasis 740,56455,Valid,L4,354.0,Found,,19.78917,56.48472,"(19.789170, 56.484720)"
Northwest Africa 726,17808,Valid,H4,354.0,Found,,31.03333,-4.0,"(31.033330, -4.000000)"
Dhofar 312,7095,Valid,Acapulcoite,354.0,Found,2001.0,18.98833,54.605,"(18.988330, 54.605000)"
Pecora Escarpment 02001,18183,Valid,L5,354.0,Found,2002.0,-85.63333,-68.7,"(-85.633330, -68.700000)"
Dhofar 496,7257,Valid,L4,354.0,Found,2000.0,18.155,54.11167,"(18.155000, 54.111670)"
Yamato 791024,26373,Valid,H4,353.7,Found,1979.0,-71.5,35.66667,"(-71.500000, 35.666670)"
Grosvenor Mountains 95538,11266,Valid,H5,353.3,Found,1995.0,-85.66667,175.0,"(-85.666670, 175.000000)"
Jiddat al Harasis 435,48586,Valid,L6,353.16,Found,2007.0,19.69272,56.37732,"(19.692720, 56.377320)"
Dar al Gani 431,5979,Valid,CK3-an,353.0,Found,1998.0,27.31283,16.232,"(27.312830, 16.232000)"
Jiddat al Harasis 792,56524,Valid,H6,353.0,Found,,19.81889,55.9325,"(19.818890, 55.932500)"
Dar al Gani 330,5878,Valid,L5,353.0,Found,1997.0,27.10417,16.1175,"(27.104170, 16.117500)"
Dhofar 275,7058,Valid,Eucrite,353.0,Found,2001.0,19.15167,54.775,"(19.151670, 54.775000)"
Shişr 164,48955,Valid,CV3,353.0,Found,2002.0,18.2525,53.998,"(18.252500, 53.998000)"
Northampton,17009,Valid,Iron,353.0,Found,1963.0,42.31667,-72.63333,"(42.316670, -72.633330)"
Ramlat as Sahmah 367,55457,Valid,H4-6,352.78,Found,2010.0,20.51942,55.85287,"(20.519420, 55.852870)"
Miller Range 99308,16664,Valid,LL6,352.7,Found,1999.0,-83.25,157.0,"(-83.250000, 157.000000)"
Yamato 791482,26831,Valid,H4,352.62,Found,1979.0,-71.5,35.66667,"(-71.500000, 35.666670)"
Pecora Escarpment 91048,18339,Valid,L6,352.6,Found,1991.0,-85.63333,-68.7,"(-85.633330, -68.700000)"
Yamato 791315,26664,Valid,H4,352.57,Found,1979.0,-71.5,35.66667,"(-71.500000, 35.666670)"
Pecora Escarpment 91060,18351,Valid,L5,352.4,Found,1991.0,-85.68265,-68.74337,"(-85.682650, -68.743370)"
Frontier Mountain 03077,30633,Valid,H5,352.2,Found,2003.0,-72.95281,160.44414,"(-72.952810, 160.444140)"
Yamato 791695,27044,Valid,L4,352.1,Found,1979.0,-71.5,35.66667,"(-71.500000, 35.666670)"
Daraj 013,6552,Valid,H5,352.0,Found,1986.0,29.59722,11.74167,"(29.597220, 11.741670)"
Hammadah al Hamra 119,11602,Valid,R4,352.0,Found,1995.0,28.5145,12.89683,"(28.514500, 12.896830)"
Lewis Cliff 86022,12962,Valid,L3.2-3.5,351.7,Found,1986.0,-84.23169,161.52968,"(-84.231690, 161.529680)"
Meteorite Hills 01060,16293,Valid,LL5,351.4,Found,2001.0,-79.68333,159.75,"(-79.683330, 159.750000)"
Dar al Gani 968,6508,Valid,L5,351.0,Found,1999.0,26.89267,16.57667,"(26.892670, 16.576670)"
Asuka 87116,2473,Valid,H4,350.91,Found,1987.0,-72.0,26.0,"(-72.000000, 26.000000)"
Silverton (New South Wales),23600,Valid,L6,350.7,Found,1883.0,-31.88333,141.2,"(-31.883330, 141.200000)"
Queen Alexandra Range 99019,21471,Valid,L5,350.5,Found,1999.0,-84.0,168.0,"(-84.000000, 168.000000)"
Chandler,53491,Valid,L6,350.4,Found,2009.0,33.24558,-111.89633,"(33.245580, -111.896330)"
Patuxent Range 91504,18123,Valid,L6,350.4,Found,1991.0,-84.96515,-67.48303,"(-84.965150, -67.483030)"
Ramlat as Sahmah 232,35664,Valid,H5,350.3,Found,2003.0,20.55215,55.92297,"(20.552150, 55.922970)"
Sayh al Uhaymir 521,52006,Valid,H5,350.1,Found,2009.0,20.40432,56.64205,"(20.404320, 56.642050)"
Pokhra,18858,Valid,H5,350.0,Fell,1866.0,26.71667,82.66667,"(26.716670, 82.666670)"
Tanezrouft 046,23847,Valid,H5,350.0,Found,1992.0,25.52389,0.31806,"(25.523890, 0.318060)"
Kakangari,12230,Valid,K3,350.0,Fell,1890.0,12.38333,78.51667,"(12.383330, 78.516670)"
Wethersfield (1971),24250,Valid,L6,350.0,Fell,1971.0,41.7,-72.65,"(41.700000, -72.650000)"
Wood Lake,50910,Valid,H4,350.0,Found,2003.0,45.0,-79.06667,"(45.000000, -79.066670)"
Elephant Moraine 87578,8128,Valid,L6,350.0,Found,1987.0,-76.18333,157.16667,"(-76.183330, 157.166670)"
Itzawisis,12060,Valid,"Pallasite, PES",350.0,Found,1946.0,-26.26667,18.18333,"(-26.266670, 18.183330)"
Mhow,16629,Valid,L6,350.0,Fell,1827.0,25.9,83.61667,"(25.900000, 83.616670)"
Sete Lagoas,23504,Valid,H4,350.0,Fell,1908.0,-19.46667,-44.21667,"(-19.466670, -44.216670)"
Jiddat al Harasis 562,51427,Valid,L3.7/3.8,350.0,Found,2008.0,19.83263,56.21317,"(19.832630, 56.213170)"
Elephant Moraine 87518,8069,Valid,Eucrite-pmict,349.6,Found,1987.0,-76.28562,157.24155,"(-76.285620, 157.241550)"
Queen Alexandra Range 97031,20438,Valid,L5,349.5,Found,1997.0,-84.0,168.0,"(-84.000000, 168.000000)"
Elephant Moraine 92037,9439,Valid,L6,349.5,Found,1992.0,-76.01488,155.73612,"(-76.014880, 155.736120)"
Sayh al Uhaymir 192,23365,Valid,H6,349.28,Found,2002.0,20.96597,57.3257,"(20.965970, 57.325700)"
Yamato 791652,27001,Valid,H6,349.1,Found,1979.0,-71.5,35.66667,"(-71.500000, 35.666670)"
Dar al Gani 438,5986,Valid,H5/6,349.0,Found,1998.0,27.90017,15.90117,"(27.900170, 15.901170)"
San Juan 015,49494,Valid,L6,349.0,Found,2008.0,-25.4445,-69.867,"(-25.444500, -69.867000)"
Queen Alexandra Range 97024,20431,Valid,LL5,348.9,Found,1997.0,-84.0,168.0,"(-84.000000, 168.000000)"
Grosvenor Mountains 95532,11260,Valid,H6,348.4,Found,1995.0,-85.66667,175.0,"(-85.666670, 175.000000)"
Meteorite Hills 00472,15707,Valid,L6,348.3,Found,2000.0,-79.68333,155.75,"(-79.683330, 155.750000)"
Shalim 018,56202,Valid,H4,347.8,Found,2011.0,18.89837,55.58187,"(18.898370, 55.581870)"
Jiddat al Harasis 706,56258,Valid,H5,347.6,Found,2011.0,19.28385,55.34087,"(19.283850, 55.340870)"
Anthony Gap,56391,Valid,L6,347.36,Found,2011.0,32.00584,-106.56028,"(32.005840, -106.560280)"
Dar al Gani 160,5708,Valid,H4,347.0,Found,1996.0,27.13817,16.27233,"(27.138170, 16.272330)"
